index,split
39180,train
39181,test
39182,train
39183,train
39184,train
39185,valid
39186,test
39187,valid
39188,train
39189,train
39190,train
39191,train
39192,train
39193,valid
39194,train
39195,valid
39196,valid
39197,train
39198,train
39199,train
39200,test
39201,valid
39202,train
39203,train
39204,train
39205,train
39206,train
39207,train
39208,train
39209,train
39210,train
39211,train
39212,valid
39213,train
39214,valid
39215,train
39216,train
39217,train
39218,train
39219,train
39220,train
39221,train
39222,train
39223,train
39224,valid
39225,test
39226,train
39227,train
39228,valid
39229,train
39230,train
39231,train
39232,train
39233,train
39234,train
39235,train
39236,train
39237,train
39238,train
39239,train
39240,train
39241,valid
39242,train
39243,train
39244,valid
39245,test
39246,train
39247,train
39248,valid
39249,train
39250,train
39251,train
39252,valid
39253,train
39254,train
39255,train
39256,train
39257,train
39258,train
39259,train
39260,test
39261,test
39262,train
39263,valid
39264,train
39265,train
39266,train
39267,train
39268,train
39269,valid
39270,test
39271,train
39272,train
39273,valid
39274,test
39275,test
39276,test
39277,train
39278,train
39279,valid
39280,train
39281,train
39282,test
39283,test
39284,train
39285,valid
39286,train
39287,train
39288,train
39289,train
39290,train
39291,train
39292,test
39293,train
39294,train
39295,valid
39296,train
39297,train
39298,train
39299,valid
39300,valid
39301,train
39302,train
39303,train
39304,valid
39305,train
39306,train
39307,train
39308,train
39309,train
39310,train
39311,valid
39312,train
39313,train
39314,test
39315,train
39316,train
39317,train
39318,test
39319,train
39320,train
39321,valid
39322,train
39323,valid
39324,train
39325,train
39326,valid
39327,train
39328,train
39329,train
39330,train
39331,train
39332,test
39333,train
39334,valid
39335,train
39336,train
39337,valid
39338,train
39339,train
39340,train
39341,train
39342,train
39343,train
39344,train
39345,train
39346,train
39347,train
39348,train
39349,train
39350,test
39351,train
39352,valid
39353,train
39354,valid
39355,train
39356,valid
39357,train
39358,test
39359,train
39360,valid
39361,train
39362,train
39363,valid
39364,train
39365,train
39366,train
39367,train
39368,train
39369,train
39370,train
39371,test
39372,train
39373,valid
39374,train
39375,train
39376,train
39377,train
39378,train
39379,train
39380,train
39381,train
39382,train
39383,train
39384,valid
39385,valid
39386,train
39387,train
39388,train
39389,valid
39390,train
39391,train
39392,valid
39393,train
39394,train
39395,train
39396,train
39397,train
39398,train
39399,train
39400,train
39401,train
39402,valid
39403,train
39404,test
39405,train
39406,train
39407,train
39408,train
39409,test
39410,train
39411,train
39412,valid
39413,train
39414,train
39415,train
39416,train
39417,train
39418,valid
39419,train
39420,test
39421,train
39422,train
39423,train
39424,train
39425,train
39426,train
39427,train
39428,test
39429,train
39430,train
39431,train
39432,valid
39433,train
39434,valid
39435,train
39436,train
39437,train
39438,train
39439,valid
39440,train
39441,valid
39442,test
39443,train
39444,train
39445,train
39446,train
39447,train
39448,valid
39449,valid
39450,valid
39451,train
39452,train
39453,train
39454,train
39455,train
39456,train
39457,valid
39458,train
39459,valid
39460,train
39461,test
39462,valid
39463,train
39464,train
39465,train
39466,train
39467,valid
39468,test
39469,train
39470,train
39471,test
39472,train
39473,train
39474,train
39475,train
39476,train
39477,valid
39478,train
39479,train
39480,train
39481,train
39482,train
39483,test
39484,test
39485,train
39486,train
39487,train
39488,train
39489,valid
39490,train
39491,test
39492,train
39493,test
39494,train
39495,train
39496,train
39497,train
39498,train
39499,test
39500,train
39501,test
39502,valid
39503,train
39504,valid
39505,train
39506,valid
39507,train
39508,test
39509,train
39510,valid
39511,train
39512,train
39513,train
39514,train
39515,train
39516,train
39517,train
39518,train
39519,train
39520,train
39521,train
39522,train
39523,train
39524,test
39525,train
39526,test
39527,train
39528,train
39529,train
39530,valid
39531,valid
39532,train
39533,test
39534,valid
39535,test
39536,train
39537,train
39538,train
39539,valid
39540,train
39541,valid
39542,train
39543,train
39544,train
39545,train
39546,train
39547,train
39548,train
39549,train
39550,train
39551,test
39552,train
39553,valid
39554,train
39555,train
39556,test
39557,train
39558,train
39559,train
39560,train
39561,train
39562,test
39563,train
39564,train
39565,train
39566,train
39567,train
39568,train
39569,train
39570,valid
39571,test
39572,train
39573,train
39574,train
39575,train
39576,train
39577,train
39578,train
39579,train
39580,train
39581,test
39582,train
39583,train
39584,train
39585,valid
39586,train
39587,train
39588,train
39589,train
39590,train
39591,train
39592,train
39593,train
39594,test
39595,test
39596,train
39597,train
39598,train
39599,train
39600,train
39601,train
39602,train
39603,valid
39604,train
39605,train
39606,train
39607,train
39608,train
39609,test
39610,train
39611,valid
39612,valid
39613,train
39614,valid
39615,train
39616,train
39617,train
39618,valid
39619,test
39620,train
39621,train
39622,train
39623,train
39624,train
39625,train
39626,test
39627,train
39628,train
39629,test
39630,valid
39631,valid
39632,valid
39633,train
39634,valid
39635,valid
39636,train
39637,train
39638,valid
39639,test
39640,train
39641,train
39642,train
39643,train
39644,train
39645,valid
39646,train
39647,train
39648,train
39649,train
39650,train
39651,train
39652,valid
39653,train
39654,train
39655,train
39656,train
39657,test
39658,test
39659,train
39660,train
39661,train
39662,valid
39663,valid
39664,train
39665,test
39666,train
39667,train
39668,train
39669,train
39670,train
39671,test
39672,train
39673,train
39674,train
39675,train
39676,train
39677,train
39678,valid
39679,train
39680,test
39681,train
39682,train
39683,train
39684,train
39685,valid
39686,train
39687,train
39688,train
39689,train
39690,train
39691,train
39692,train
39693,train
39694,train
39695,test
39696,train
39697,train
39698,train
39699,train
39700,valid
39701,test
39702,train
39703,train
39704,test
39705,valid
39706,test
39707,train
39708,train
39709,train
39710,train
39711,train
39712,test
39713,train
39714,train
39715,train
39716,train
39717,train
39718,valid
39719,train
39720,train
39721,test
39722,train
39723,train
39724,train
39725,test
39726,train
39727,train
39728,train
39729,train
39730,valid
39731,train
39732,train
39733,train
39734,train
39735,valid
39736,valid
39737,train
39738,train
39739,train
39740,train
39741,train
39742,train
39743,train
39744,train
39745,train
39746,train
39747,valid
39748,train
39749,train
39750,train
39751,train
39752,train
39753,train
39754,test
39755,train
39756,train
39757,train
39758,train
39759,train
39760,test
39761,train
39762,valid
39763,train
39764,test
39765,train
39766,train
39767,train
39768,train
39769,test
39770,valid
39771,train
39772,train
39773,train
39774,valid
39775,valid
39776,train
39777,train
39778,train
39779,valid
39780,valid
39781,train
39782,train
39783,train
39784,train
39785,valid
39786,train
39787,test
39788,train
39789,train
39790,train
39791,test
39792,train
39793,train
39794,valid
39795,train
39796,valid
39797,train
39798,train
39799,train
39800,train
39801,valid
39802,valid
39803,valid
39804,train
39805,train
39806,train
39807,train
39808,train
39809,train
39810,train
39811,train
39812,test
39813,train
39814,train
39815,test
39816,train
39817,train
39818,train
39819,train
39820,train
39821,train
39822,test
39823,train
39824,train
39825,test
39826,train
39827,test
39828,train
39829,test
39830,train
39831,test
39832,valid
39833,test
39834,test
39835,train
39836,train
39837,train
39838,train
39839,train
39840,train
39841,test
39842,train
39843,train
39844,train
39845,valid
39846,test
39847,train
39848,train
39849,train
39850,train
39851,train
39852,train
39853,test
39854,train
39855,train
39856,train
39857,train
39858,valid
39859,train
39860,train
39861,train
39862,train
39863,train
39864,test
39865,train
39866,train
39867,train
39868,test
39869,train
39870,train
39871,valid
39872,valid
39873,train
39874,valid
39875,train
39876,test
39877,train
39878,train
39879,train
39880,train
39881,train
39882,valid
39883,train
39884,train
39885,train
39886,train
39887,train
39888,train
39889,train
39890,train
39891,valid
39892,train
39893,test
39894,train
39895,train
39896,test
39897,train
39898,train
39899,valid
39900,train
39901,valid
39902,train
39903,train
39904,train
39905,valid
39906,train
39907,valid
39908,valid
39909,train
39910,train
39911,test
39912,train
39913,train
39914,train
39915,train
39916,valid
39917,valid
39918,train
39919,valid
39920,train
39921,train
39922,test
39923,train
39924,train
39925,train
39926,train
39927,train
39928,test
39929,train
39930,train
39931,train
39932,train
39933,train
39934,test
39935,train
39936,test
39937,train
39938,train
39939,train
39940,train
39941,valid
39942,train
39943,train
39944,train
39945,valid
39946,valid
39947,train
39948,train
39949,train
39950,train
39951,train
39952,train
39953,train
39954,train
39955,train
39956,train
39957,valid
39958,train
